id,race,playerid
22145,asian,6
22146,asian,15
22147,asian,13
22148,asian,15
22149,asian,23
22150,asian,23
22151,asian,18
22152,asian,13
22153,asian,9
22154,asian,26
22155,asian,13
22156,asian,6
22157,asian,29
22158,asian,20
22159,asian,30
22160,asian,19
22161,asian,4
22162,asian,13
22163,asian,19
22164,asian,3
22165,asian,23
22166,asian,28
22167,asian,20
22168,asian,27
22169,asian,24
22170,asian,6
22171,asian,26
22172,asian,26
22173,asian,8
22174,asian,3
22175,asian,4
22176,asian,25
22177,asian,8
22178,asian,30
22179,asian,17
22180,asian,16
22181,asian,17
22182,asian,7
22183,asian,18
22184,asian,18
22185,asian,19
22186,asian,8
22187,asian,3
22188,asian,23
22189,asian,3
22190,asian,27
22191,asian,26
22192,asian,27
22193,asian,25
22194,asian,19
22195,asian,30
22196,asian,27
22197,asian,19
22198,asian,26
22199,asian,14
22200,asian,14
22201,asian,24
22202,asian,7
22203,asian,24
22204,asian,23
22205,asian,15
22206,asian,9
22207,asian,30
22208,asian,28
22209,asian,25
22210,asian,28
22211,asian,27
22212,asian,16
22213,asian,28
22214,asian,29
22215,asian,19
22216,asian,30
22217,asian,30
22218,asian,28
22219,asian,28
22220,asian,13
22221,asian,19
22222,asian,18
22223,asian,24
22224,asian,8
22225,asian,20
22226,asian,27
22227,asian,28
22228,asian,14
22229,asian,16
22230,asian,19
22231,asian,15
22232,asian,30
22233,asian,18
22234,asian,20
22235,asian,23
22236,asian,25
22237,asian,2
22238,asian,25
22239,asian,25
22240,asian,6
22241,asian,21
22242,asian,23
22243,asian,2
22244,asian,23
22245,asian,3
22246,asian,6
22247,asian,12
22248,asian,5
22249,asian,3
22250,asian,23
22251,asian,12
22252,asian,12
22253,asian,21
22254,asian,5
22255,asian,9
22256,asian,21
22257,asian,5
22258,asian,25
22259,asian,12
22260,asian,6
22261,asian,6
22262,asian,10
22263,asian,5
22264,asian,9
22265,asian,9
22266,asian,5
22267,asian,5
22268,asian,10
22269,asian,3
22270,asian,6
22271,asian,23
22272,asian,23
22273,asian,2
22274,asian,3
22275,asian,3
22276,asian,10
22277,asian,5
22278,asian,3
22279,asian,9
22280,asian,21
22281,asian,21
22282,asian,21
22283,asian,12
22284,asian,10
22285,asian,9
22286,asian,10
22287,asian,3
22288,asian,9
22289,asian,25
22290,asian,21
22291,asian,23
22292,asian,23
22293,asian,2
22294,asian,25
22295,asian,10
22296,asian,6
22297,asian,2
22298,asian,2
22299,asian,23
22300,asian,6
22301,asian,10
22302,asian,21
22303,asian,5
22304,asian,3
22305,asian,9
22306,asian,23
22307,asian,23
22308,asian,25
22309,asian,12
22310,asian,2
22311,asian,3
22312,asian,5
22313,asian,10
22314,asian,6
22315,asian,25
22316,asian,2
22317,asian,12
22318,asian,10
22319,asian,5
22320,asian,12
22321,asian,10
22322,asian,3
22323,asian,2
22324,asian,9
22325,asian,9
22326,asian,23
22327,asian,3
22328,asian,23
22329,asian,21
22330,asian,2
22331,asian,12
22332,asian,25
22333,asian,23
22334,asian,21
22335,asian,2
22336,asian,12
22337,asian,12
22338,asian,6
22339,asian,9
22340,asian,16
22341,asian,7
22342,asian,8
22343,asian,13
22344,asian,28
22345,asian,12
22346,asian,20
22347,asian,15
22348,asian,13
22349,asian,27
22350,asian,26
22351,asian,30
22352,asian,28
22353,asian,4
22354,asian,1
22355,asian,16
22356,asian,29
22357,asian,19
22358,asian,4
22359,asian,14
22360,asian,8
22361,asian,29
22362,asian,30
22363,asian,27
22364,asian,4
22365,asian,30
22366,asian,24
22367,asian,4
22368,asian,30
22369,asian,26
22370,asian,18
22371,asian,24
22372,asian,15
22373,asian,22
22374,asian,16
22375,asian,15
22376,asian,7
22377,asian,22
22378,asian,4
22379,asian,20
22380,asian,22
22381,asian,16
22382,asian,29
22383,asian,29
22384,asian,8
22385,asian,29
22386,asian,24
22387,asian,28
22388,asian,20
22389,asian,12
22390,asian,7
22391,asian,12
22392,asian,16
22393,asian,14
22394,asian,1
22395,asian,18
22396,asian,28
22397,asian,7
22398,asian,14
22399,asian,27
22400,asian,1
22401,asian,18
22402,asian,8
22403,asian,27
22404,asian,19
22405,asian,15
22406,asian,28
22407,asian,15
22408,asian,14
22409,asian,12
22410,asian,20
22411,asian,12
22412,asian,14
22413,asian,26
22414,asian,7
22415,asian,29
22416,asian,8
22417,asian,29
22418,asian,30
22419,asian,12
22420,asian,19
22421,asian,7
22422,asian,18
22423,asian,20
22424,asian,1
22425,asian,26
22426,asian,12
22427,asian,24
22428,asian,15
22429,asian,4
22430,asian,22
22431,asian,17
22432,asian,14
22433,asian,17
22434,asian,17
22435,asian,12
22436,asian,20
22437,asian,17
22438,asian,4
22439,asian,22
22440,asian,8
22441,asian,22
22442,asian,26
22443,asian,15
22444,asian,28
22445,asian,24
22446,asian,24
22447,asian,29
22448,asian,24
22449,asian,26
22450,asian,12
22451,asian,16
22452,asian,26
22453,asian,18
22454,asian,19
22455,asian,20
22456,asian,28
22457,asian,22
22458,asian,7
22459,asian,17
22460,asian,27
22461,asian,20
22462,asian,19
22463,asian,17
22464,asian,26
22465,asian,29
22466,asian,13
22467,asian,13
22468,asian,15
22469,asian,19
22470,asian,12
22471,asian,17
22472,asian,18
22473,asian,1
22474,asian,24
22475,asian,30
22476,asian,18
22477,asian,19
22478,asian,13
22479,asian,19
22480,asian,8
22481,asian,24
22482,asian,14
22483,asian,28
22484,asian,16
22485,asian,17
22486,asian,13
22487,asian,18
22488,asian,1
22489,asian,20
22490,asian,8
22491,asian,20
22492,asian,28
22493,asian,18
22494,asian,29
22495,asian,12
22496,asian,7
22497,asian,30
22498,asian,13
22499,asian,18
22500,asian,12
22501,asian,19
22502,asian,17
22503,asian,16
22504,asian,15
22505,asian,4
22506,asian,12
22507,asian,29
22508,asian,24
22509,asian,22
22510,asian,19
22511,asian,29
22512,asian,30
22513,asian,1
22514,asian,27
22515,asian,26
22516,asian,29
22517,asian,30
22518,asian,14
22519,asian,1
22520,asian,15
22521,asian,14
22522,asian,27
22523,asian,19
22524,asian,14
22525,asian,20
22526,asian,13
22527,asian,28
22528,asian,28
22529,asian,1
22530,asian,22
22531,asian,17
22532,asian,20
22533,asian,4
22534,asian,24
22535,asian,28
22536,asian,20
22537,asian,16
22538,asian,22
22539,asian,19
22540,asian,15
22541,asian,27
22542,asian,16
22543,asian,29
22544,asian,22
22545,asian,27
22546,asian,26
22547,asian,27
22548,asian,22
22549,asian,15
22550,asian,16
22551,asian,20
22552,asian,15
22553,asian,29
22554,asian,1
22555,asian,17
22556,asian,8
22557,asian,14
22558,asian,23
22559,asian,25
22560,asian,23
22561,asian,6
22562,asian,21
22563,asian,15
22564,asian,11
22565,asian,21
22566,asian,6
22567,asian,23
22568,asian,15
22569,asian,9
22570,asian,15
22571,asian,10
22572,asian,11
22573,asian,2
22574,asian,2
22575,asian,21
22576,asian,2
22577,asian,23
22578,asian,21
22579,asian,25
22580,asian,10
22581,asian,9
22582,asian,25
22583,asian,11
22584,asian,3
22585,asian,10
22586,asian,23
22587,asian,3
22588,asian,25
22589,asian,25
22590,asian,23
22591,asian,15
22592,asian,23
22593,asian,3
22594,asian,23
22595,asian,10
22596,asian,2
22597,asian,6
22598,asian,11
22599,asian,21
22600,asian,3
22601,asian,15
22602,asian,6
22603,asian,11
22604,asian,21
22605,asian,2
22606,asian,9
22607,asian,11
22608,asian,10
22609,asian,15
22610,asian,2
22611,asian,9
22612,asian,9
22613,asian,9
22614,asian,25
22615,asian,11
22616,asian,2
22617,asian,3
22618,asian,3
22619,asian,15
22620,asian,10
22621,asian,11
22622,asian,6
22623,asian,15
22624,asian,10
22625,asian,6
22626,asian,3
22627,asian,21
22628,asian,6
22629,asian,11
22630,asian,21
22631,asian,6
22632,asian,3
22633,asian,2
22634,asian,23
22635,asian,10
22636,asian,2
22637,asian,9
22638,asian,15
22639,asian,6
22640,asian,3
22641,asian,15
22642,asian,10
22643,asian,21
22644,asian,6
22645,asian,9
22646,asian,23
22647,asian,25
22648,asian,25
22649,asian,3
22650,asian,25
22651,asian,21
22652,asian,3
22653,asian,6
22654,asian,23
22655,asian,6
22656,asian,11
22657,asian,3
22658,asian,23
22659,asian,15
22660,asian,11
22661,asian,2
22662,asian,6
22663,asian,9
22664,asian,2
22665,asian,6
22666,asian,12
22667,asian,8
22668,asian,27
22669,asian,12
22670,asian,4
22671,asian,19
22672,asian,5
22673,asian,29
22674,asian,16
22675,asian,1
22676,asian,5
22677,asian,30
22678,asian,18
22679,asian,19
22680,asian,29
22681,asian,16
22682,asian,29
22683,asian,4
22684,asian,20
22685,asian,1
22686,asian,11
22687,asian,11
22688,asian,16
22689,asian,19
22690,asian,8
22691,asian,22
22692,asian,22
22693,asian,18
22694,asian,27
22695,asian,16
22696,asian,4
22697,asian,8
22698,asian,19
22699,asian,4
22700,asian,22
22701,asian,7
22702,asian,11
22703,asian,12
22704,asian,1
22705,asian,27
22706,asian,13
22707,asian,12
22708,asian,4
22709,asian,29
22710,asian,13
22711,asian,1
22712,asian,22
22713,asian,5
22714,asian,20
22715,asian,19
22716,asian,30
22717,asian,13
22718,asian,27
22719,asian,13
22720,asian,20
22721,asian,8
22722,asian,19
22723,asian,20
22724,asian,20
22725,asian,29
22726,asian,29
22727,asian,7
22728,asian,5
22729,asian,22
22730,asian,22
22731,asian,27
22732,asian,27
22733,asian,5
22734,asian,20
22735,asian,11
22736,asian,7
22737,asian,18
22738,asian,5
22739,asian,18
22740,asian,11
22741,asian,1
22742,asian,29
22743,asian,12
22744,asian,8
22745,asian,8
22746,asian,22
22747,asian,12
22748,asian,20
22749,asian,30
22750,asian,5
22751,asian,18
22752,asian,16
22753,asian,7
22754,asian,13
22755,asian,11
22756,asian,13
22757,asian,20
22758,asian,13
22759,asian,30
22760,asian,11
22761,asian,18
22762,asian,4
22763,asian,1
22764,asian,29
22765,asian,5
22766,asian,11
22767,asian,4
22768,asian,19
22769,asian,4
22770,asian,1
22771,asian,5
22772,asian,19
22773,asian,7
22774,asian,7
22775,asian,4
22776,asian,20
22777,asian,20
22778,asian,18
22779,asian,16
22780,asian,13
22781,asian,4
22782,asian,8
22783,asian,30
22784,asian,19
22785,asian,5
22786,asian,11
22787,asian,7
22788,asian,5
22789,asian,8
22790,asian,20
22791,asian,27
22792,asian,8
22793,asian,18
22794,asian,1
22795,asian,30
22796,asian,29
22797,asian,29
22798,asian,1
22799,asian,16
22800,asian,7
22801,asian,1
22802,asian,12
22803,asian,20
22804,asian,8
22805,asian,20
22806,asian,16
22807,asian,18
22808,asian,30
22809,asian,7
22810,asian,27
22811,asian,5
22812,asian,13
22813,asian,30
22814,asian,12
22815,asian,22
22816,asian,30
22817,asian,18
22818,asian,12
22819,asian,27
22820,asian,7
22821,asian,12
22822,asian,18
22823,asian,30
22824,asian,1
22825,asian,13
22826,asian,22
22827,asian,7
22828,asian,16
22829,asian,10
22830,asian,17
22831,asian,16
22832,asian,23
22833,asian,24
22834,asian,24
22835,asian,14
22836,asian,15
22837,asian,2
22838,asian,6
22839,asian,6
22840,asian,14
22841,asian,25
22842,asian,23
22843,asian,4
22844,asian,23
22845,asian,4
22846,asian,4
22847,asian,15
22848,asian,9
22849,asian,26
22850,asian,24
22851,asian,17
22852,asian,25
22853,asian,14
22854,asian,17
22855,asian,5
22856,asian,16
22857,asian,2
22858,asian,2
22859,asian,15
22860,asian,6
22861,asian,29
22862,asian,2
22863,asian,4
22864,asian,1
22865,asian,6
22866,asian,10
22867,asian,26
22868,asian,9
22869,asian,25
22870,asian,1
22871,asian,2
22872,asian,5
22873,asian,25
22874,asian,25
22875,asian,29
22876,asian,4
22877,asian,25
22878,asian,5
22879,asian,29
22880,asian,15
22881,asian,16
22882,asian,6
22883,asian,2
22884,asian,1
22885,asian,29
22886,asian,26
22887,asian,1
22888,asian,17
22889,asian,16
22890,asian,10
22891,asian,29
22892,asian,17
22893,asian,23
22894,asian,24
22895,asian,6
22896,asian,29
22897,asian,15
22898,asian,14
22899,asian,9
22900,asian,23
22901,asian,10
22902,asian,4
22903,asian,16
22904,asian,16
22905,asian,6
22906,asian,2
22907,asian,5
22908,asian,26
22909,asian,10
22910,asian,26
22911,asian,15
22912,asian,24
22913,asian,9
22914,asian,2
22915,asian,4
22916,asian,5
22917,asian,17
22918,asian,23
22919,asian,26
22920,asian,9
22921,asian,1
22922,asian,17
22923,asian,5
22924,asian,17
22925,asian,15
22926,asian,10
22927,asian,9
22928,asian,26
22929,asian,9
22930,asian,23
22931,asian,4
22932,asian,1
22933,asian,17
22934,asian,10
22935,asian,26
22936,asian,2
22937,asian,5
22938,asian,24
22939,asian,6
22940,asian,14
22941,asian,15
22942,asian,29
22943,asian,4
22944,asian,25
22945,asian,16
22946,asian,5
22947,asian,5
22948,asian,23
22949,asian,26
22950,asian,10
22951,asian,25
22952,asian,26
22953,asian,23
22954,asian,29
22955,asian,9
22956,asian,9
22957,asian,1
22958,asian,9
22959,asian,1
22960,asian,14
22961,asian,24
22962,asian,15
22963,asian,5
22964,asian,14
22965,asian,10
22966,asian,9
22967,asian,14
22968,asian,17
22969,asian,23
22970,asian,29
22971,asian,14
22972,asian,14
22973,asian,25
22974,asian,16
22975,asian,1
22976,asian,1
22977,asian,23
22978,asian,5
22979,asian,9
22980,asian,17
22981,asian,24
22982,asian,5
22983,asian,16
22984,asian,1
22985,asian,1
22986,asian,25
22987,asian,9
22988,asian,17
22989,asian,17
22990,asian,14
22991,asian,25
22992,asian,9
22993,asian,4
22994,asian,1
22995,asian,25
22996,asian,10
22997,asian,2
22998,asian,6
22999,asian,4
23000,asian,15
23001,asian,3
23002,asian,26
23003,asian,18
23004,asian,26
23005,asian,27
23006,asian,12
23007,asian,26
23008,asian,11
23009,asian,20
23010,asian,30
23011,asian,19
23012,asian,7
23013,asian,19
23014,asian,14
23015,asian,25
23016,asian,21
23017,asian,20
23018,asian,21
23019,asian,19
23020,asian,30
23021,asian,25
23022,asian,3
23023,asian,25
23024,asian,8
23025,asian,20
23026,asian,12
23027,asian,7
23028,asian,20
23029,asian,11
23030,asian,28
23031,asian,7
23032,asian,26
23033,asian,11
23034,asian,27
23035,asian,25
23036,asian,21
23037,asian,11
23038,asian,12
23039,asian,21
23040,asian,30
23041,asian,30
23042,asian,19
23043,asian,18
23044,asian,27
23045,asian,8
23046,asian,14
23047,asian,18
23048,asian,18
23049,asian,25
23050,asian,20
23051,asian,7
23052,asian,27
23053,asian,28
23054,asian,28
23055,asian,13
23056,asian,14
23057,asian,30
23058,asian,12
23059,asian,3
23060,asian,26
23061,asian,13
23062,asian,7
23063,asian,3
23064,asian,27
23065,asian,28
23066,asian,13
23067,asian,25
23068,asian,3
23069,asian,28
23070,asian,20
23071,asian,20
23072,asian,19
23073,asian,7
23074,asian,11
23075,asian,21
23076,asian,21
23077,asian,8
23078,asian,13
23079,asian,20
23080,asian,21
23081,asian,11
23082,asian,30
23083,asian,30
23084,asian,28
23085,asian,30
23086,asian,19
23087,asian,25
23088,asian,20
23089,asian,20
23090,asian,12
23091,asian,18
23092,asian,18
23093,asian,14
23094,asian,14
23095,asian,8
23096,asian,25
23097,asian,26
23098,asian,18
23099,asian,30
23100,asian,12
23101,asian,14
23102,asian,13
23103,asian,26
23104,asian,13
23105,asian,27
23106,asian,12
23107,asian,11
23108,asian,11
23109,asian,8
23110,asian,8
23111,asian,19
23112,asian,7
23113,asian,19
23114,asian,13
23115,asian,18
23116,asian,3
23117,asian,13
23118,asian,28
23119,asian,27
23120,asian,19
23121,asian,20
23122,asian,26
23123,asian,14
23124,asian,12
23125,asian,8
23126,asian,28
23127,asian,12
23128,asian,25
23129,asian,14
23130,asian,27
23131,asian,28
23132,asian,14
23133,asian,30
23134,asian,7
23135,asian,8
23136,asian,8
23137,asian,21
23138,asian,8
23139,asian,3
23140,asian,21
23141,asian,14
23142,asian,30
23143,asian,27
23144,asian,18
23145,asian,8
23146,asian,3
23147,asian,30
23148,asian,13
23149,asian,8
23150,asian,18
23151,asian,18
23152,asian,13
23153,asian,13
23154,asian,28
23155,asian,26
23156,asian,26
23157,asian,27
23158,asian,25
23159,asian,21
23160,asian,3
23161,asian,14
23162,asian,28
23163,asian,28
23164,asian,19
23165,asian,7
23166,asian,25
23167,asian,14
23168,asian,26
23169,asian,26
23170,asian,18
23171,asian,13
23172,asian,18
23173,asian,27
23174,asian,13
23175,asian,10
23176,asian,22
23177,asian,9
23178,asian,24
23179,asian,16
23180,asian,3
23181,asian,10
23182,asian,3
23183,asian,22
23184,asian,1
23185,asian,5
23186,asian,15
23187,asian,10
23188,asian,23
23189,asian,24
23190,asian,2
23191,asian,4
23192,asian,24
23193,asian,4
23194,asian,23
23195,asian,2
23196,asian,4
23197,asian,9
23198,asian,3
23199,asian,15
23200,asian,15
23201,asian,9
23202,asian,23
23203,asian,16
23204,asian,16
23205,asian,23
23206,asian,3
23207,asian,24
23208,asian,24
23209,asian,10
23210,asian,10
23211,asian,22
23212,asian,4
23213,asian,23
23214,asian,16
23215,asian,15
23216,asian,24
23217,asian,9
23218,asian,1
23219,asian,2
23220,asian,3
23221,asian,2
23222,asian,23
23223,asian,1
23224,asian,4
23225,asian,22
23226,asian,2
23227,asian,9
23228,asian,1
23229,asian,15
23230,asian,2
23231,asian,9
23232,asian,2
23233,asian,5
23234,asian,3
23235,asian,15
23236,asian,16
23237,asian,16
23238,asian,5
23239,asian,4
23240,asian,15
23241,asian,23
23242,asian,16
23243,asian,2
23244,asian,3
23245,asian,16
23246,asian,1
23247,asian,22
23248,asian,22
23249,asian,4
23250,asian,4
23251,asian,5
23252,asian,1
23253,asian,4
23254,asian,22
23255,asian,24
23256,asian,1
23257,asian,5
23258,asian,2
23259,asian,24
23260,asian,5
23261,asian,23
23262,asian,15
23263,asian,3
23264,asian,1
23265,asian,10
23266,asian,24
23267,asian,24
23268,asian,9
23269,asian,23
23270,asian,24
23271,asian,10
23272,asian,9
23273,asian,3
23274,asian,10
23275,asian,9
23276,asian,1
23277,asian,1
23278,asian,22
23279,asian,15
23280,asian,5
23281,asian,22
23282,asian,22
23283,asian,1
23284,asian,1
23285,asian,9
23286,asian,1
23287,asian,3
23288,asian,23
23289,asian,3
23290,asian,10
23291,asian,3
23292,asian,22
23293,asian,5
23294,asian,22
23295,asian,10
23296,asian,2
23297,asian,24
23298,asian,5
23299,asian,23
23300,asian,1
23301,asian,1
23302,asian,28
23303,asian,11
23304,asian,30
23305,asian,30
23306,asian,20
23307,asian,15
23308,asian,26
23309,asian,13
23310,asian,19
23311,asian,6
23312,asian,6
23313,asian,28
23314,asian,25
23315,asian,23
23316,asian,23
23317,asian,18
23318,asian,20
23319,asian,19
23320,asian,19
23321,asian,6
23322,asian,27
23323,asian,18
23324,asian,23
23325,asian,14
23326,asian,27
23327,asian,7
23328,asian,9
23329,asian,15
23330,asian,20
23331,asian,15
23332,asian,11
23333,asian,25
23334,asian,30
23335,asian,7
23336,asian,20
23337,asian,15
23338,asian,25
23339,asian,15
23340,asian,9
23341,asian,25
23342,asian,19
23343,asian,15
23344,asian,13
23345,asian,6
23346,asian,23
23347,asian,13
23348,asian,9
23349,asian,15
23350,asian,11
23351,asian,28
23352,asian,15
23353,asian,7
23354,asian,27
23355,asian,13
23356,asian,14
23357,asian,15
23358,asian,27
23359,asian,13
23360,asian,9
23361,asian,14
23362,asian,7
23363,asian,11
23364,asian,7
23365,asian,19
23366,asian,23
23367,asian,28
23368,asian,19
23369,asian,26
23370,asian,7
23371,asian,26
23372,asian,27
23373,asian,18
23374,asian,6
23375,asian,13
23376,asian,18
23377,asian,9
23378,asian,11
23379,asian,20
23380,asian,18
23381,asian,28
23382,asian,6
23383,asian,11
23384,asian,27
23385,asian,20
23386,asian,11
23387,asian,19
23388,asian,23
23389,asian,7
23390,asian,9
23391,asian,30
23392,asian,26
23393,asian,18
23394,asian,30
23395,asian,20
23396,asian,23
23397,asian,14
23398,asian,30
23399,asian,11
23400,asian,14
23401,asian,15
23402,asian,30
23403,asian,28
23404,asian,9
23405,asian,28
23406,asian,27
23407,asian,15
23408,asian,25
23409,asian,28
23410,asian,15
23411,asian,26
23412,asian,14
23413,asian,25
23414,asian,14
23415,asian,30
23416,asian,14
23417,asian,18
23418,asian,14
23419,asian,6
23420,asian,25
23421,asian,15
23422,asian,25
23423,asian,9
23424,asian,14
23425,asian,11
23426,asian,7
23427,asian,13
23428,asian,13
23429,asian,19
23430,asian,18
23431,asian,15
23432,asian,28
23433,asian,26
23434,asian,27
23435,asian,7
23436,asian,28
23437,asian,9
23438,asian,20
23439,asian,7
23440,asian,18
23441,asian,30
23442,asian,13
23443,asian,19
23444,asian,30
23445,asian,25
23446,asian,25
23447,asian,18
23448,asian,20
23449,asian,19
23450,asian,28
23451,asian,26
23452,asian,27
23453,asian,6
23454,asian,27
23455,asian,19
